"115";"1621";"25/05/2015 15:50:43";"Slow traffic";"Lorong 12 Geylang";"Guillemard Road";"Geylang Road";"9";"51";"350";"310";"3";"104";"1";"1";"14759";"SG";"0";"103.87851";"1.31024";"SG";"0";"103.87828";"14758";"1.31161";"103.87851";"1.31024";"350"
"115";"1621";"25/05/2015 15:57:59";"Slow traffic";"Lorong 16 Geylang";"Guillemard Crescent/Guillemard Road";"Geylang Road";"12";"52";"353";"290";"3";"66";"1";"0";"15348";"SG";"0";"103.88003";"1.31062";"SG";"0";"103.87986";"15349";"1.31191";"103.88003";"1.31062";"353"
"115";"1621";"25/05/2015 15:48:22";"Slow traffic";"Lorong 8 Geylang";"Guillemard Road";"Geylang Road";"11";"51";"349";"396";"3";"96";"1";"0";"15288";"SG";"0";"103.87748";"1.30943";"SG";"0";"103.87714";"15289";"1.31115";"103.87748";"1.30943";"349"
"115";"1621";"25/05/2015 15:54:18";"Slow traffic";"Lorong Mydin";"Changi Road";"Lorong Melayu";"14";"41";"345";"519";"3";"88";"1";"1";"17041";"SG";"0";"103.91152";"1.31984";"SG";"0";"103.91093";"17040";"1.32209";"103.91152";"1.31984";"345"
"115";"1621";"25/05/2015 15:33:03";"Slow traffic";"Marine Terrace";"Marine Crescent";"Marine Parade Road";"16";"51";"60";"649";"3";"101";"1";"0";"13840";"SG";"0";"103.91408";"1.30563";"SG";"0";"103.91566";"13841";"1.30654";"103.91408";"1.30563";"60"
"115";"1621";"25/05/2015 15:53:57";"Slow traffic";"Playfair Road";"Shaw Road";"Macpherson Road";"13";"51";"157";"534";"3";"112";"1";"0";"12522";"SG";"0";"103.88544";"1.33668";"SG";"0";"103.88636";"12523";"1.33447";"103.88544";"1.33668";"157"
"1523";"1622";"25/05/2015 15:55:52";"Heavy traffic";"Seletar Road";"Stratton Road";"Jalan Kayu/Yio Chu Kang Road";"6";"50";"8";"827";"4";"470";"1";"1";"12755";"SG";"0";"103.8679";"1.38225";"SG";"0";"103.86844";"12754";"1.38593";"103.8679";"1.38225";"8"
"115";"1621";"25/05/2015 15:47:03";"Slow traffic";"Seletar West Farmway 5";"Seletar West Farmway 6";"Seletar West Farmway 4";"25";"50";"130";"820";"3";"60";"1";"0";"14212";"SG";"0";"103.86456";"1.39684";"SG";"0";"103.86678";"14213";"1.39494";"103.86456";"1.39684";"130"
"115";"1621";"25/05/2015 15:30:14";"Slow traffic";"Senoko Avenue";"Admiralty Road West";"Senoko Way";"16";"51";"330";"590";"3";"92";"1";"1";"14433";"SG";"0";"103.81158";"1.46475";"SG";"0";"103.81027";"14432";"1.46704";"103.81158";"1.46475";"330"
"115";"1621";"25/05/2015 15:50:16";"Slow traffic";"Summit Lane";"Jurong East Street 12";"Boon Lay Way";"12";"51";"59";"385";"3";"87";"1";"0";"17018";"SG";"0";"103.7423";"1.33231";"SG";"0";"103.74359";"17019";"1.33309";"103.7423";"1.33231";"59"
"115";"1621";"25/05/2015 15:43:55";"Slow traffic";"Sungei Kadut Street 2";"End Of Road";"Sungei Kadut Street 1";"16";"50";"349";"1226";"3";"187";"1";"1";"12841";"SG";"0";"103.75185";"1.41328";"SG";"0";"103.75167";"12840";"1.41429";"103.75185";"1.41328";"349"
"115";"1621";"25/05/2015 15:40:20";"Slow traffic";"T2 Arrival Drive";"T2 Boulevard";"T2 Departure Drive";"20";"51";"201";"717";"3";"75";"1";"0";"12292";"SG";"0";"103.9886";"1.35659";"SG";"0";"103.98756";"12293";"1.35384";"103.9886";"1.35659";"201"
"115";"1621";"25/05/2015 15:34:26";"Slow traffic";"T2 Link South";"Start Of Road";"End Of Road";"12";"50";"204";"962";"3";"214";"1";"0";"15482";"SG";"0";"103.99004";"1.35716";"SG";"0";"103.98833";"15483";"1.35338";"103.99004";"1.35716";"204"
"115";"1621";"25/05/2015 15:46:32";"Slow traffic";"T3 Link South";"T3 Departure Drive";"End Of Road";"11";"51";"0";"340";"3";"83";"1";"0";"16902";"SG";"0";"103.9848";"1.35063";"SG";"0";"103.9848";"16903";"1.35184";"103.9848";"1.35063";""
"115";"1621";"25/05/2015 15:50:33";"Slow traffic";"Tampines Street 23";"Tampines Street 21";"Tampines Street 32/Tampines Street 2";"14";"51";"89";"383";"3";"72";"1";"0";"12388";"SG";"0";"103.95242";"1.35377";"SG";"0";"103.95414";"12389";"1.35379";"103.95242";"1.35377";"89"
"115";"1621";"25/05/2015 15:39:59";"Slow traffic";"Tampines Street 81";"Tampines Avenue 3";"End Of Road";"22";"50";"112";"756";"3";"68";"1";"0";"12612";"SG";"0";"103.93327";"1.35019";"SG";"0";"103.93515";"12613";"1.34941";"103.93327";"1.35019";"112"
